employer,employer_rating,sector,industry,employer_founded,employer_revenue,location,average_base_salary,rating_range,estimator_0,estimator_1,job_title_category_AI / ML Engineer,job_title_category_Data Analyst,job_title_category_Data Engineer,job_title_category_Data Scientist,job_title_category_Statistician
892,3.7,13,12,1986.0,0,140,98796.0,2,1,0,0,0,0,1,0
878,3.7,15,1,1981.0,0,349,96980.0,2,1,0,0,0,0,1,0
8,3.8,10,45,1990.0,4,137,75000.0,2,0,1,0,0,0,1,0
402,3.7,24,77,1986.0,0,312,225000.0,2,0,1,0,0,0,1,0
68,3.8,10,48,2006.0,9,339,111600.0,2,0,1,0,0,0,1,0
327,3.9,21,5,1960.0,7,343,124742.0,2,1,0,0,0,0,1,0
421,4.1,13,12,1979.0,7,166,113250.0,3,0,1,0,0,0,1,0
246,3.6,5,6,1828.0,8,404,134169.0,2,1,0,0,0,0,1,0
117,4.0,10,68,2002.0,0,18,141718.0,2,1,0,0,0,0,1,0
369,4.1,7,41,2015.0,0,312,162000.0,3,0,1,0,0,0,1,0
343,4.3,13,12,1972.0,5,158,62609.0,3,1,0,0,0,0,1,0
948,3.6,10,45,2008.0,4,312,120000.0,2,0,1,0,0,0,1,0
1117,3.7,5,49,1975.0,0,208,123707.0,2,1,0,0,0,0,1,0
1141,4.4,5,6,1957.0,4,269,117660.0,3,0,1,0,0,0,1,0
237,3.5,7,41,1970.0,6,253,124541.0,2,1,0,0,0,0,1,0
1070,3.7,6,56,1930.0,0,394,100526.0,2,0,1,0,0,0,1,0
336,4.3,5,0,1972.0,4,127,90082.0,3,1,0,0,0,0,1,0
202,4.1,5,49,1931.0,7,199,216517.0,3,0,1,0,0,0,1,0
79,4.2,18,8,1980.0,9,394,116842.0,3,0,1,0,0,0,1,0
131,3.6,18,8,1931.0,9,98,133000.0,2,0,1,0,0,0,1,0
165,3.6,24,77,1986.0,1,312,115000.0,2,0,1,0,0,0,1,0
736,3.9,24,77,1986.0,0,56,141000.0,2,0,1,0,0,0,1,0
252,4.7,10,30,1998.0,0,29,102000.0,3,0,1,0,0,0,1,0
953,4.0,24,77,1986.0,0,394,127152.0,2,1,0,0,0,0,1,0
232,4.0,20,65,1946.0,8,15,135770.0,2,1,0,0,0,0,1,0
1054,4.9,10,45,2021.0,2,199,150000.0,3,0,1,0,0,0,1,0
96,3.6,10,48,2012.0,0,274,216500.0,2,0,1,0,0,0,1,0
1047,3.4,10,48,2016.0,0,344,242500.0,2,0,1,0,0,0,1,0
443,2.7,10,48,2014.0,0,312,210000.0,1,0,1,0,0,0,1,0
462,3.6,0,2,2011.0,9,124,112785.0,2,1,0,0,0,0,1,0
235,3.5,4,29,1980.0,0,157,90222.0,2,1,0,0,0,0,1,0
332,3.9,24,77,1986.0,0,8,75000.0,2,0,1,0,0,0,1,0
64,4.8,10,45,2002.0,3,150,115432.0,3,1,0,0,0,0,1,0
970,4.3,21,81,1986.0,6,327,165000.0,3,0,1,0,0,0,1,0
117,4.0,10,68,2002.0,0,331,179572.0,2,1,0,0,0,0,1,0
885,4.4,1,24,1986.0,0,312,82500.0,3,0,1,0,0,0,1,0
169,4.2,13,12,1914.0,8,259,119500.0,3,0,1,0,0,0,1,0
713,3.0,7,41,1964.0,5,252,125000.0,1,0,1,0,0,0,1,0
19,3.6,10,18,1989.0,9,372,117379.0,2,1,0,0,0,0,1,0
12,3.6,24,77,1986.0,0,312,144000.0,2,0,1,0,0,0,1,0
1030,3.7,13,12,2002.0,3,16,104134.0,2,1,0,0,0,0,1,0
1131,3.6,24,77,1986.0,0,384,122500.0,2,0,1,0,0,0,1,0
1032,5.0,24,77,1986.0,1,217,125279.0,3,1,0,0,0,0,1,0
48,4.7,24,77,1986.0,0,10,165000.0,3,0,1,0,0,0,1,0
1029,3.8,24,77,1986.0,0,328,85000.0,2,0,1,0,0,0,1,0
1136,4.7,24,77,1986.0,0,66,98065.0,3,1,0,0,0,0,1,0
1107,3.5,24,77,1986.0,0,277,87500.0,2,0,1,0,0,0,1,0
1007,4.0,24,77,1986.0,0,312,96000.0,2,0,1,0,1,0,0,0
937,4.9,0,2,2000.0,3,107,105678.0,3,1,0,0,0,0,1,0
259,3.9,24,77,1986.0,0,150,80000.0,2,0,1,0,0,0,1,0
494,3.6,24,77,1986.0,0,312,125000.0,2,0,1,0,0,0,1,0
1022,3.8,24,77,1986.0,0,51,155000.0,2,0,1,0,0,0,1,0
1002,3.5,7,41,1986.0,0,384,115000.0,2,0,1,0,1,0,0,0
538,3.6,24,77,1986.0,0,384,97500.0,2,0,1,0,0,0,1,0
160,3.6,10,18,1986.0,0,312,127500.0,2,0,1,0,0,0,1,0
694,3.9,10,30,1986.0,7,15,105247.0,2,1,0,0,0,0,1,0
136,3.4,14,51,1914.0,7,229,92869.0,2,1,0,0,0,0,1,0
857,3.4,10,18,1993.0,0,18,118544.0,2,1,0,0,0,0,1,0
13,3.6,24,77,1986.0,0,312,144000.0,2,0,1,0,0,0,1,0
197,3.4,1,35,1937.0,8,184,126174.0,2,1,0,0,0,0,1,0
680,3.6,24,77,1986.0,0,265,95000.0,2,0,1,0,0,0,1,0
125,3.2,5,6,2012.0,0,73,122087.0,2,1,0,0,0,0,1,0
239,4.1,24,77,1986.0,0,317,100800.0,3,0,1,0,1,0,0,0
194,4.7,24,77,1986.0,0,124,104115.0,3,1,0,0,0,0,1,0
365,3.7,5,49,1986.0,7,326,85000.0,2,0,1,0,1,0,0,0
735,3.9,5,49,1857.0,9,384,75180.0,2,0,1,0,1,0,0,0
779,3.3,3,27,1986.0,0,384,172000.0,2,0,1,0,0,0,1,0
1041,4.1,15,61,1877.0,0,394,115373.0,3,1,0,0,0,0,1,0
507,3.9,7,41,1984.0,4,183,80000.0,2,0,1,0,1,0,0,0
730,3.9,14,76,1986.0,8,131,118568.0,2,1,0,0,0,0,1,0
132,4.2,18,8,1885.0,9,318,114888.0,3,1,0,0,0,0,1,0
915,4.9,24,77,1986.0,0,312,96000.0,3,0,1,1,0,0,0,0
1043,3.6,18,8,1902.0,9,324,99807.0,2,1,0,0,0,0,1,0
997,3.1,14,28,1987.0,9,332,190000.0,2,0,1,0,0,0,1,0
1157,3.5,2,19,2020.0,7,258,95676.0,2,1,0,0,0,0,1,0
279,4.1,10,45,2008.0,0,41,115200.0,3,0,1,0,0,0,1,0
310,3.6,7,41,2017.0,0,252,160000.0,2,0,1,0,1,0,0,0
238,3.7,11,47,1792.0,9,170,114211.0,2,1,0,0,0,0,1,0
594,4.1,24,77,1986.0,0,170,130000.0,3,0,1,0,0,0,1,0
29,5.0,10,45,2022.0,3,315,100654.0,3,1,0,0,0,0,1,0
729,3.9,24,77,1986.0,0,317,110000.0,2,0,1,0,0,0,1,0
436,5.0,24,77,1986.0,0,331,140000.0,3,0,1,0,1,0,0,0
195,3.1,7,41,1963.0,9,41,115103.0,2,0,1,0,0,0,1,0
645,4.0,11,46,1871.0,9,252,135403.0,2,0,1,0,0,0,1,0
145,4.4,0,2,1998.0,4,157,110211.0,3,1,0,0,0,0,1,0
70,3.7,10,48,1994.0,9,344,111600.0,2,0,1,0,0,0,1,0
1122,4.2,10,45,2010.0,0,167,91391.0,3,1,0,0,0,0,1,0
1130,2.5,16,15,1986.0,3,384,86000.0,1,0,1,0,0,0,1,0
646,4.1,14,21,1963.0,7,94,95867.0,3,1,0,0,1,0,0,0
446,3.1,10,45,1986.0,0,17,120000.0,2,0,1,0,0,0,1,0
536,3.6,24,77,1986.0,0,312,120000.0,2,0,1,0,0,0,1,0
967,4.9,10,45,2011.0,0,388,106389.0,3,1,0,0,0,0,1,0
130,3.6,13,64,2002.0,5,321,109460.0,2,1,0,0,0,0,1,0
656,4.7,16,37,1986.0,3,174,85745.0,3,1,0,0,0,0,1,0
802,3.9,10,48,2010.0,5,331,171470.0,2,1,0,0,0,0,1,0
980,5.0,10,30,2018.0,0,41,130186.0,3,1,0,0,0,0,1,0
153,4.1,24,77,1986.0,0,73,103389.0,3,1,0,0,0,0,1,0
581,3.0,24,77,1986.0,0,317,95488.0,1,1,0,0,0,0,1,0
464,4.1,24,77,1986.0,0,73,100130.0,3,1,0,0,0,0,1,0
909,3.6,7,41,1907.0,7,344,153868.0,2,0,1,0,0,0,1,0
163,4.3,13,12,2013.0,0,312,112500.0,3,0,1,0,0,0,1,0
695,4.2,10,30,1986.0,2,15,107593.0,3,1,0,0,0,0,1,0
836,3.9,10,18,1986.0,3,394,119142.0,2,1,0,0,0,0,1,0
550,4.4,10,68,1983.0,9,330,168544.0,3,1,0,0,0,0,1,0
580,3.4,14,33,2018.0,9,133,116999.0,2,1,0,0,0,0,1,0
661,3.8,10,18,1987.0,9,312,141960.0,2,0,1,0,0,0,1,0
345,4.0,0,2,1969.0,5,113,137143.0,2,1,0,0,0,0,1,0
860,4.5,10,48,2008.0,0,149,200000.0,3,0,1,0,0,0,1,0
697,3.9,10,30,2003.0,6,383,148077.0,2,1,0,0,0,0,1,0
572,4.2,18,8,1887.0,9,307,95000.0,3,0,1,0,0,0,1,0
129,3.7,24,77,1986.0,0,78,78862.0,2,1,0,0,0,0,1,0
1042,3.7,24,77,1986.0,0,124,100304.0,2,1,0,0,0,0,1,0
627,4.0,10,30,2007.0,3,78,91494.0,2,1,0,0,0,0,1,0
1059,3.8,7,41,2017.0,0,331,158517.0,2,1,0,0,0,0,1,0
949,3.5,24,77,1986.0,0,18,95000.0,2,0,1,0,0,0,1,0
259,4.7,24,77,1986.0,0,150,80000.0,3,0,1,0,0,0,1,0
9,3.8,10,45,1990.0,4,137,75000.0,2,0,1,0,0,0,1,0
1086,4.0,8,44,1987.0,7,273,109838.0,2,1,0,0,0,0,1,0
755,4.2,14,21,1986.0,0,237,98463.0,3,1,0,0,0,0,1,0
169,4.2,13,12,1914.0,8,347,119500.0,3,0,1,0,0,0,1,0
391,3.6,5,6,1913.0,5,77,99970.0,2,1,0,0,0,0,1,0
216,3.9,10,18,2013.0,0,331,129992.0,2,1,0,0,0,0,1,0
1062,3.8,6,56,1775.0,0,157,104974.0,2,0,1,0,0,0,1,0
316,4.2,23,3,1928.0,9,15,88102.0,3,1,0,0,0,0,1,0
1096,4.2,3,16,1853.0,7,118,103500.0,3,0,1,0,0,0,1,0
411,3.1,24,77,1986.0,0,289,96000.0,2,0,1,0,0,0,1,0
989,4.7,24,77,1986.0,0,19,113066.0,3,1,0,0,0,0,1,0
284,3.7,14,28,1851.0,9,373,121754.0,2,1,0,0,0,0,1,0
194,3.7,24,77,1986.0,0,124,91732.0,2,1,0,0,0,0,1,0
845,4.4,0,2,2013.0,3,371,110170.0,3,1,0,0,0,0,1,0
239,4.0,24,77,1986.0,0,312,98880.0,2,0,1,0,1,0,0,0
1130,2.5,16,15,1986.0,3,384,86000.0,1,0,1,0,0,0,1,0
534,3.4,20,65,2018.0,0,15,127480.0,2,1,0,0,0,0,1,0
324,3.9,10,45,2012.0,5,312,245760.0,2,0,1,1,0,0,0,0
871,3.3,24,77,1986.0,0,312,112500.0,2,0,1,0,0,0,1,0
637,4.9,15,1,1986.0,3,315,96614.0,3,1,0,0,0,0,1,0
320,4.9,10,45,2005.0,2,217,165000.0,3,0,1,0,0,0,1,0
495,4.4,24,77,1986.0,0,379,65000.0,3,0,1,0,1,0,0,0
358,4.0,15,80,1982.0,8,310,120850.0,2,0,1,0,1,0,0,0
415,4.7,24,77,1986.0,0,315,107145.0,3,1,0,0,0,0,1,0
944,4.1,23,3,1967.0,9,94,158950.0,3,0,1,1,0,0,0,0
142,4.2,24,77,1986.0,0,211,62000.0,3,0,1,0,1,0,0,0
404,3.3,24,77,1986.0,1,217,106552.0,2,1,0,0,0,0,1,0
1029,3.6,24,77,1986.0,0,328,85000.0,2,0,1,0,0,0,1,0
744,3.3,24,77,1986.0,0,384,120000.0,2,0,1,0,0,0,1,0
720,3.8,11,47,2016.0,0,274,149887.0,2,1,0,0,0,0,1,0
257,4.1,24,77,1986.0,0,94,111628.8,3,0,1,1,0,0,0,0
398,3.2,15,1,1986.0,1,332,96000.0,2,0,1,0,1,0,0,0
536,2.9,24,77,1986.0,0,312,120000.0,1,0,1,0,0,0,1,0
764,3.2,11,46,2012.0,7,252,151700.0,2,0,1,0,0,0,1,0
148,3.3,5,49,1995.0,5,99,112112.0,2,0,1,0,1,0,0,0
676,3.7,24,77,1986.0,0,73,97718.0,2,1,0,0,1,0,0,0
196,3.4,15,1,1986.0,0,284,121858.0,2,1,0,0,0,0,1,0
577,5.0,10,30,1986.0,0,71,110000.0,3,0,1,0,0,0,1,0
486,4.1,24,77,1986.0,0,384,107500.0,3,0,1,0,0,0,1,0
817,4.2,10,45,2008.0,3,27,81600.0,3,0,1,1,0,0,0,0
754,5.0,10,45,1986.0,0,371,109592.0,3,1,0,0,0,0,1,0
583,3.8,2,19,1884.0,9,270,90423.0,2,1,0,0,0,0,1,0
697,3.9,10,30,2003.0,6,383,148118.0,2,1,0,0,0,0,1,0
1194,3.9,24,77,1986.0,0,170,105600.0,2,0,1,0,0,1,0,0
303,3.8,23,67,1969.0,9,43,86896.0,2,1,0,0,1,0,0,0
98,4.1,14,28,1967.0,9,339,142500.0,3,0,1,0,0,0,1,0
1010,4.3,24,77,1986.0,0,312,158400.0,3,0,1,0,0,0,1,0
407,4.4,10,48,2013.0,0,285,122429.0,3,1,0,1,0,0,0,0
974,4.9,10,45,2015.0,2,94,91180.8,3,0,1,0,0,0,1,0
916,3.7,21,23,1952.0,8,287,66310.0,2,1,0,0,1,0,0,0
839,4.4,24,77,1986.0,1,287,113088.0,3,1,0,1,0,0,0,0
1202,5.0,10,45,2013.0,3,360,97858.0,3,1,0,0,0,0,1,0
522,3.7,24,77,1986.0,0,170,105600.0,2,0,1,0,0,0,1,0
1201,2.3,24,77,1986.0,2,201,93445.0,1,1,0,1,0,0,0,0
332,3.3,24,77,1986.0,0,8,75000.0,2,0,1,0,0,0,1,0
737,2.9,24,77,1986.0,0,256,120000.0,1,0,1,0,0,0,1,0
455,4.1,11,47,1914.0,5,209,112100.0,3,0,1,0,0,0,1,0
982,3.8,18,8,1986.0,0,312,140600.0,2,0,1,0,0,0,1,0
464,3.7,24,77,1986.0,0,73,100130.0,2,1,0,0,0,0,1,0
66,3.7,10,48,1994.0,9,344,81000.0,2,0,1,0,0,1,0,0
1193,3.2,15,10,1972.0,8,252,117000.0,2,0,1,0,0,0,1,0
390,3.9,6,56,1908.0,0,75,93234.0,2,1,0,0,0,0,1,0
1135,3.1,7,41,2001.0,7,345,92074.0,2,1,0,0,0,0,1,0
263,3.4,14,28,1947.0,5,298,97442.0,2,1,0,0,0,0,1,0
623,3.5,21,42,1921.0,9,68,110650.0,2,0,1,0,1,0,0,0
237,3.5,7,41,1970.0,6,253,124584.0,2,1,0,0,0,0,1,0
504,4.2,10,45,1998.0,3,139,124800.0,3,0,1,0,0,0,1,0
248,3.3,6,55,1820.0,0,170,63500.0,2,0,1,0,0,0,1,0
900,3.7,4,29,1934.0,7,234,98749.0,2,1,0,0,0,0,1,0
508,3.8,24,77,1986.0,0,312,144000.0,2,0,1,0,0,0,1,0
368,5.0,24,77,1986.0,0,259,110340.0,3,1,0,0,0,0,1,0
893,3.7,13,12,1986.0,0,140,98796.0,2,1,0,0,0,0,1,0
297,1.0,24,77,1986.0,0,217,122757.0,0,1,0,0,0,1,0,0
189,4.0,2,4,1986.0,3,224,99919.0,2,1,0,0,0,0,1,0
677,4.1,14,51,1889.0,9,139,106750.0,3,1,0,0,0,0,1,0
447,5.0,24,77,1986.0,0,66,105321.0,3,1,0,0,0,0,1,0
1101,4.1,3,16,1890.0,6,260,65000.0,3,0,1,0,0,0,1,0
1194,4.1,24,77,1986.0,0,170,105600.0,3,0,1,0,0,1,0,0
865,3.0,21,81,1990.0,8,406,77500.0,1,0,1,0,0,0,1,0
329,3.8,15,31,1923.0,9,179,125122.0,2,1,0,0,0,0,1,0
457,3.6,5,6,1960.0,0,330,131860.0,2,0,1,0,0,0,1,0
1081,3.9,3,27,2010.0,0,331,171000.0,2,0,1,0,0,0,1,0
761,4.1,10,45,2006.0,3,27,144000.0,3,0,1,0,0,0,1,0
389,3.9,23,73,2000.0,2,142,97985.0,2,1,0,0,0,0,1,0
673,3.6,10,30,2015.0,0,73,101671.0,2,1,0,0,0,0,1,0
1088,3.6,7,41,1863.0,0,346,83824.0,2,1,0,0,0,0,1,0
402,4.9,24,77,1986.0,0,312,225000.0,3,0,1,0,0,0,1,0
371,3.6,24,77,1986.0,0,384,384000.0,2,0,1,0,0,0,1,0
1120,4.3,10,45,1986.0,2,371,99636.0,3,1,0,0,0,0,1,0
447,5.0,24,77,1986.0,0,13,122295.0,3,1,0,0,0,0,1,0
659,4.7,13,12,2008.0,0,13,95000.0,3,0,1,0,0,0,1,0
679,4.3,10,18,1975.0,9,384,138450.0,3,0,1,0,0,0,1,0
525,3.9,10,45,2003.0,3,360,119374.0,2,1,0,0,0,0,1,0
655,3.7,9,39,2008.0,0,312,124800.0,2,0,1,1,0,0,0,0
160,3.8,10,18,1986.0,0,312,127500.0,2,0,1,0,0,0,1,0
330,4.0,24,77,1986.0,0,312,130000.0,2,0,1,0,0,0,1,0
986,3.9,22,13,1986.0,0,360,162500.0,2,0,1,0,0,0,1,0
482,3.3,14,21,2013.0,0,73,92500.0,2,0,1,0,1,0,0,0
379,3.4,5,6,1986.0,3,315,113048.0,2,1,0,0,0,0,1,0
60,4.1,10,45,2001.0,4,217,119947.0,3,1,0,0,0,0,1,0
785,4.1,5,32,2020.0,0,331,197500.0,3,0,1,0,0,0,1,0
526,4.0,10,45,1982.0,0,309,71040.0,2,0,1,0,0,0,1,0
108,4.2,10,30,2008.0,0,331,259000.0,3,0,1,0,0,0,1,0
636,3.8,14,76,1957.0,9,203,122101.0,2,1,0,0,0,0,1,0
739,4.8,24,77,1986.0,0,339,98926.0,3,1,0,0,0,1,0,0
729,3.0,24,77,1986.0,0,317,110000.0,1,0,1,0,0,0,1,0
36,3.5,0,2,1973.0,3,122,102500.0,2,0,1,0,0,1,0,0
382,3.4,5,32,2000.0,7,15,123883.0,2,1,0,0,0,0,1,0
806,4.4,22,13,1986.0,4,371,118207.0,3,1,0,0,0,0,1,0
761,4.1,10,45,2006.0,3,368,158400.0,3,0,1,1,0,0,0,0
531,4.2,24,77,1986.0,0,13,120000.0,3,0,1,0,0,0,1,0
1061,3.8,6,56,1775.0,0,392,122070.0,2,0,1,0,0,0,1,0
721,3.8,24,77,1986.0,0,385,50000.0,2,0,1,0,0,0,1,0
153,3.6,24,77,1986.0,0,73,103389.0,2,1,0,0,0,0,1,0
297,1.0,24,77,1986.0,0,124,122103.0,0,1,0,0,0,0,1,0
195,3.1,7,41,1963.0,9,396,129008.0,2,0,1,0,0,0,1,0
1132,3.0,7,41,2014.0,4,312,189043.0,1,0,1,0,0,0,1,0
869,3.1,13,12,2016.0,0,13,101287.0,2,1,0,0,0,0,1,0
253,3.7,7,41,1921.0,7,77,73728.0,2,0,1,0,0,0,1,0
246,3.6,5,6,1828.0,8,41,127373.0,2,1,0,0,0,0,1,0
649,3.6,7,41,1994.0,9,355,117175.0,2,1,0,0,0,0,1,0
788,3.9,21,81,1987.0,7,127,126927.0,2,1,0,0,0,0,1,0
790,3.9,10,48,1998.0,9,18,131640.0,2,1,0,0,0,0,1,0
156,3.9,18,8,1978.0,3,56,136006.0,2,1,0,0,0,0,1,0
517,2.9,14,40,2016.0,0,312,130950.0,1,0,1,0,1,0,0,0
151,5.0,24,77,1986.0,0,171,172500.0,3,0,1,0,0,0,1,0
346,3.6,24,77,1991.0,3,312,65000.0,2,0,1,0,0,0,1,0
495,4.0,24,77,1986.0,0,379,65000.0,2,0,1,0,1,0,0,0
804,4.4,10,30,1998.0,9,331,205000.0,3,0,1,0,0,0,1,0
303,3.8,23,67,1969.0,9,402,89273.0,2,1,0,0,1,0,0,0
223,3.1,24,77,2017.0,3,252,138000.0,2,0,1,0,1,0,0,0
309,4.9,10,45,2003.0,0,150,121278.0,3,1,0,0,0,0,1,0
696,5.0,24,77,1986.0,0,394,153600.0,3,0,1,0,0,0,1,0
2,2.4,9,39,1986.0,2,173,84271.0,1,1,0,0,0,0,1,0
400,3.2,14,21,2014.0,0,134,104500.0,2,0,1,0,0,0,1,0
486,4.0,24,77,1986.0,0,384,107500.0,2,0,1,0,0,0,1,0
704,4.1,5,6,1999.0,0,330,110400.0,3,0,1,0,0,0,1,0
323,3.4,10,18,1998.0,7,18,95019.0,2,1,0,0,1,0,0,0
357,4.4,13,12,1995.0,3,13,156161.0,3,1,0,0,0,0,1,0
932,3.6,14,28,1962.0,7,255,70560.0,2,0,1,0,0,0,1,0
544,4.6,10,45,2015.0,0,353,114847.0,3,1,0,0,0,0,1,0
270,3.8,10,45,1986.0,0,360,105339.0,2,1,0,0,0,0,1,0
589,3.8,10,48,2013.0,0,128,130233.0,2,1,0,0,0,0,1,0
741,3.3,10,18,1998.0,5,312,105000.0,2,0,1,0,0,0,1,0
848,3.0,10,30,2014.0,2,394,85689.0,1,1,0,0,0,0,1,0
469,3.0,4,29,1999.0,7,61,84339.0,1,1,0,0,1,0,0,0
491,4.6,10,45,1986.0,0,303,108123.0,3,1,0,0,0,0,1,0
1065,4.2,3,16,1919.0,6,199,117251.0,3,0,1,0,0,0,0,1
968,3.8,10,30,1987.0,7,141,121440.0,2,0,1,0,0,0,1,0
888,4.2,10,18,1982.0,5,230,107953.0,3,1,0,1,0,0,0,0
67,3.7,10,48,1994.0,9,344,136000.0,2,0,1,0,0,0,1,0
55,3.4,11,46,1931.0,9,73,46080.0,2,0,1,0,0,0,1,0
168,4.2,13,12,1914.0,8,33,174100.0,3,0,1,1,0,0,0,0
103,4.1,24,77,1986.0,0,394,62002.0,3,1,0,0,0,0,0,1
782,4.1,4,29,1965.0,7,316,106306.0,3,1,0,0,0,0,1,0
638,4.3,0,2,1968.0,7,124,120908.0,3,1,0,0,0,0,1,0
933,4.0,13,12,2001.0,7,18,122958.0,2,1,0,0,0,1,0,0
1186,3.6,24,77,1986.0,0,273,92043.0,2,0,1,1,0,0,0,0
1097,4.0,3,16,1865.0,7,190,68221.0,2,0,1,0,0,0,1,0
657,3.3,0,2,1986.0,2,150,144000.0,2,0,1,0,0,0,1,0
166,3.5,14,33,1986.0,7,361,96181.0,2,1,0,0,1,0,0,0
664,3.4,18,8,1992.0,7,74,156384.0,2,1,0,0,0,0,1,0
97,4.2,10,18,1976.0,9,93,197700.0,3,0,1,0,0,0,1,0
559,4.0,5,6,1799.0,9,252,161625.0,2,0,1,1,0,0,0,0
1145,3.4,21,36,1962.0,9,30,105463.0,2,1,0,0,0,0,1,0
666,4.1,18,8,1891.0,9,305,130100.0,3,0,1,0,0,0,1,0
606,3.8,0,2,1969.0,9,33,171550.0,2,0,1,0,0,0,1,0
392,4.3,5,49,1946.0,9,103,129926.0,3,1,0,0,0,0,1,0
258,3.8,10,45,1994.0,9,339,165000.0,2,0,1,0,0,0,1,0
47,3.6,0,2,2003.0,7,150,101701.0,2,1,0,0,0,0,1,0
315,4.0,13,12,1850.0,9,322,110900.0,2,1,0,0,0,0,1,0
71,3.7,10,48,1994.0,9,29,127300.0,2,0,1,0,0,0,1,0
485,4.0,10,18,1885.0,9,175,101965.0,2,1,0,0,0,0,1,0
675,3.9,10,48,2004.0,9,252,169000.0,2,0,1,0,0,1,0,0
38,3.6,10,48,2014.0,8,331,128380.0,2,1,0,0,0,0,1,0
895,3.6,10,45,1986.0,0,356,105000.0,2,0,1,0,0,0,1,0
535,4.1,10,30,2015.0,0,252,202500.0,3,0,1,0,0,0,1,0
791,3.5,10,30,1998.0,7,268,107099.0,2,1,0,0,0,0,1,0
208,3.0,2,79,1984.0,0,136,152500.0,1,0,1,0,0,1,0,0
131,3.6,18,8,1931.0,9,98,95000.0,2,0,1,0,1,0,0,0
702,4.4,6,56,1958.0,9,137,121436.0,3,1,0,0,0,0,1,0
862,3.9,24,77,1986.0,0,287,95000.0,2,0,1,0,1,0,0,0
488,4.3,7,41,1919.0,0,157,91029.0,3,1,0,0,0,0,1,0
1063,4.1,6,56,1870.0,0,394,160306.0,3,0,1,0,0,0,0,1
561,3.9,12,50,1958.0,5,206,93472.0,2,1,0,0,0,0,0,1
71,3.7,10,48,1994.0,9,344,111600.0,2,0,1,0,0,0,1,0
71,3.7,10,48,1994.0,9,344,115000.0,2,0,1,1,0,0,0,0
559,4.0,5,6,1799.0,9,289,98495.0,2,1,0,0,0,0,1,0
552,3.5,13,12,1975.0,7,73,110000.0,2,0,1,0,1,0,0,0
267,4.8,10,45,1986.0,3,162,86551.0,3,1,0,0,1,0,0,0
999,4.1,18,8,1781.0,9,191,121257.0,3,1,0,0,0,0,0,1
1199,4.0,10,30,2017.0,0,315,180000.0,2,0,1,0,0,0,1,0
883,4.3,10,30,1972.0,9,274,188548.0,3,1,0,1,0,0,0,0
679,4.3,10,18,1975.0,9,252,138450.0,3,0,1,0,0,0,1,0
856,3.6,10,18,1993.0,0,18,124821.0,2,1,0,0,0,0,1,0
71,3.7,10,48,1994.0,9,252,111600.0,2,0,1,0,0,0,1,0
10,3.8,2,4,1990.0,9,18,124000.0,2,0,1,1,0,0,0,0
306,3.5,14,51,1937.0,7,214,121188.0,2,1,0,0,0,0,1,0
849,3.5,7,41,2003.0,0,312,73594.0,2,0,1,0,0,0,1,0
439,3.9,9,39,1986.0,0,312,110400.0,2,0,1,0,0,0,1,0
934,3.7,10,18,2011.0,0,199,312500.0,2,0,1,0,0,0,1,0
437,4.2,18,8,2008.0,0,312,130000.0,3,0,1,1,0,0,0,0
638,4.3,0,2,1968.0,7,66,123249.0,3,1,0,0,0,0,1,0
534,3.4,20,65,2018.0,0,15,102819.0,2,1,0,0,0,0,1,0
1037,4.1,11,47,1853.0,9,143,205950.0,3,0,1,0,0,1,0,0
658,3.8,7,41,1986.0,9,320,200866.0,2,0,1,1,0,0,0,0
750,3.8,16,15,1986.0,0,245,90500.0,2,0,1,0,1,0,0,0
283,3.4,7,41,1986.0,0,135,99538.0,2,1,0,1,0,0,0,0
244,3.8,5,49,1812.0,9,248,141477.0,2,0,1,0,0,0,1,0
1069,4.2,23,73,2003.0,2,328,103494.0,3,0,1,0,0,0,0,1
705,3.3,11,47,1920.0,7,409,83757.0,2,1,0,0,0,0,1,0
315,4.0,13,12,1850.0,9,322,96095.0,2,1,0,0,0,0,1,0
71,3.7,10,48,1994.0,9,330,105100.0,2,0,1,0,0,0,1,0
545,4.6,10,45,2015.0,0,150,108309.0,3,1,0,0,0,0,1,0
568,4.1,24,77,1986.0,0,387,110000.0,3,0,1,1,0,0,0,0
702,4.4,6,56,1958.0,9,277,107976.0,3,1,0,1,0,0,0,0
638,4.3,0,2,1968.0,7,99,93700.0,3,0,1,0,0,0,1,0
97,4.2,10,18,1976.0,9,93,213600.0,3,0,1,0,0,0,1,0
826,3.8,11,47,1937.0,9,384,86450.0,2,0,1,0,0,0,1,0
1145,3.4,21,36,1962.0,9,30,117500.0,2,0,1,0,1,0,0,0
930,3.3,1,69,1998.0,5,18,110000.0,2,0,1,1,0,0,0,0
97,4.2,10,18,1976.0,9,344,223300.0,3,0,1,0,0,0,1,0
654,4.7,10,18,2016.0,0,274,140000.0,3,0,1,0,0,0,1,0
759,3.6,7,41,1986.0,9,115,207750.0,2,0,1,0,0,0,1,0
67,3.7,10,48,1994.0,9,252,122900.0,2,0,1,0,0,0,1,0
67,3.7,10,48,1994.0,9,252,136000.0,2,0,1,0,0,0,1,0
58,3.6,9,70,1986.0,0,252,150000.0,2,0,1,0,0,0,1,0
70,3.7,10,48,1994.0,9,252,136000.0,2,0,1,0,0,0,1,0
97,4.2,10,18,1976.0,9,344,288400.0,3,0,1,0,0,0,1,0
