employer,employer_rating,sector,industry,employer_founded,employer_revenue,location,min_salary,max_salary,average_base_salary,rating_range,estimator_0,estimator_1,job_title_category_AI / ML Engineer,job_title_category_Data Analyst,job_title_category_Data Engineer,job_title_category_Data Scientist,job_title_category_Statistician
561,5.0,24,77,1986.0,0,125,77000.0,107000.0,90765.0,3,1,0,0,0,0,1,0
661,3.8,10,18,1987.0,9,313,107000.0,176000.0,141960.0,2,0,1,0,0,0,1,0
450,3.3,24,77,1986.0,0,313,50000.0,100000.0,75000.0,2,0,1,0,0,0,1,0
1099,3.3,7,41,1984.0,7,262,107000.0,154000.0,128550.0,2,1,0,0,0,0,1,0
856,4.0,24,77,1986.0,0,391,98000.0,135000.0,116500.0,2,0,1,0,0,0,1,0
1030,3.5,24,77,1986.0,0,329,70000.0,100000.0,85000.0,2,0,1,0,0,0,1,0
495,3.0,24,77,1986.0,0,313,100000.0,150000.0,125000.0,1,0,1,0,0,0,1,0
533,4.3,24,77,1986.0,0,395,85000.0,103000.0,94060.0,3,0,1,0,1,0,0,0
988,4.5,0,2,1972.0,5,260,94000.0,133000.0,111939.0,3,1,0,0,0,0,1,0
547,3.9,10,68,2001.0,5,332,202809.6,202809.6,202809.6,2,0,1,0,0,0,1,0
195,3.7,24,77,1986.0,0,125,88000.0,123000.0,104115.0,2,1,0,0,0,0,1,0
531,4.2,24,77,1986.0,0,13,110000.0,130000.0,120000.0,3,0,1,0,0,0,1,0
562,3.9,12,50,1958.0,5,158,81000.0,116000.0,96735.0,2,1,0,0,0,0,1,0
300,4.6,13,12,2005.0,4,13,80000.0,132000.0,102778.0,3,1,0,0,0,0,1,0
49,5.0,24,77,1986.0,0,10,165000.0,165000.0,165000.0,3,0,1,0,0,0,1,0
704,3.8,24,77,1986.0,0,313,110000.0,130000.0,120000.0,2,0,1,0,0,0,1,0
824,3.4,10,48,2005.0,0,221,85000.0,140000.0,112500.0,2,0,1,0,1,0,0,0
873,2.9,24,77,1986.0,0,313,124800.0,134400.0,129600.0,1,0,1,0,1,0,0,0
800,3.7,24,77,1986.0,0,313,115000.0,115000.0,115000.0,2,0,1,0,1,0,0,0
13,3.3,24,77,1986.0,0,313,134400.0,153600.0,144000.0,2,0,1,0,0,0,1,0
260,3.0,24,77,1986.0,0,151,70000.0,90000.0,80000.0,1,0,1,0,0,0,1,0
1012,3.8,10,68,2009.0,3,313,153600.0,172800.0,163200.0,2,0,1,0,0,0,1,0
1002,3.3,10,30,2017.0,3,55,120000.0,150000.0,135000.0,2,0,1,0,1,0,0,0
452,4.3,10,48,2009.0,0,385,226000.0,281000.0,253500.0,3,0,1,0,0,0,1,0
309,3.0,16,37,1986.0,2,318,110000.0,120000.0,115000.0,1,0,1,0,0,0,1,0
145,5.0,6,56,2013.0,0,151,102000.0,140000.0,119357.0,3,1,0,0,0,0,1,0
202,4.8,10,68,2006.0,4,364,64000.0,101000.0,80231.0,3,1,0,0,0,0,1,0
723,4.5,24,77,1986.0,0,332,172800.0,202809.6,187795.2,3,0,1,0,0,0,1,0
702,4.7,24,77,1986.0,0,395,89000.0,126000.0,105650.0,3,1,0,0,0,0,1,0
131,3.6,13,64,2002.0,5,322,98000.0,135000.0,114975.0,2,1,0,0,0,0,1,0
839,4.4,24,77,1986.0,1,288,94000.0,137000.0,113088.0,3,1,0,1,0,0,0,0
1043,4.7,24,77,1986.0,0,125,85000.0,118000.0,100304.0,3,1,0,0,0,0,1,0
332,3.5,24,77,1986.0,0,8,100000.0,100000.0,100000.0,2,0,1,0,0,0,1,0
643,4.0,8,44,1927.0,9,33,96000.0,190000.0,143096.0,2,0,1,0,0,0,1,0
196,3.1,7,41,1963.0,9,324,97000.0,202000.0,149618.0,2,0,1,0,0,0,1,0
1085,3.9,0,2,2006.0,0,99,97000.0,135000.0,114321.0,2,1,0,0,0,0,1,0
1031,3.7,13,12,2002.0,3,16,65000.0,102000.0,81171.0,2,1,0,0,0,0,1,0
116,3.6,24,77,1986.0,0,313,100000.0,110000.0,105000.0,2,0,1,0,0,0,1,0
930,4.7,10,18,2014.0,0,336,170000.0,215000.0,192500.0,3,0,1,1,0,0,0,0
1008,3.7,24,77,1986.0,0,313,96000.0,96000.0,96000.0,2,0,1,0,1,0,0,0
1025,3.8,13,12,1984.0,3,322,89000.0,129000.0,107008.0,2,1,0,0,0,0,1,0
334,3.6,24,77,1986.0,0,313,140000.0,150000.0,145000.0,2,0,1,0,0,0,1,0
335,4.0,5,0,1986.0,0,385,60000.0,65000.0,62500.0,2,0,1,0,0,0,1,0
118,4.0,10,68,2002.0,0,332,132000.0,175000.0,151887.0,2,1,0,0,0,0,1,0
196,3.1,7,41,1963.0,9,253,136000.0,268000.0,202009.0,2,0,1,0,0,0,1,0
287,3.2,6,71,1893.0,0,240,70000.0,112000.0,88873.0,2,1,0,0,0,0,1,0
541,3.5,24,77,1986.0,0,316,72000.0,99000.0,84545.0,2,1,0,0,0,0,1,0
766,2.7,17,7,1986.0,2,313,78720.0,105600.0,92160.0,1,0,1,0,0,0,1,0
84,1.0,24,77,1986.0,2,46,113000.0,144000.0,127400.0,0,1,0,0,0,0,1,0
529,3.7,9,70,1986.0,0,239,73000.0,116000.0,94596.0,2,0,1,0,0,0,1,0
358,4.4,13,12,1995.0,3,13,97000.0,130000.0,112271.0,3,1,0,0,0,0,1,0
199,4.0,6,71,1968.0,5,324,100000.0,135000.0,117251.0,2,0,1,0,0,0,1,0
109,4.2,10,30,2008.0,0,332,171000.0,258000.0,214500.0,3,0,1,0,0,0,1,0
153,3.3,10,45,2004.0,4,309,111360.0,119040.0,115200.0,2,0,1,0,0,0,1,0
414,3.8,5,6,1992.0,8,129,122000.0,165000.0,141619.0,2,1,0,0,0,0,1,0
1152,4.0,21,57,2004.0,6,194,82000.0,121000.0,99839.0,2,1,0,0,0,0,1,0
803,3.9,10,48,2010.0,5,332,178000.0,233000.0,203483.0,2,1,0,0,0,0,1,0
225,3.7,4,29,2020.0,7,42,85000.0,95000.0,90000.0,2,0,1,0,0,0,1,0
671,3.5,24,77,1986.0,0,286,57600.0,86822.4,72211.20000000001,2,0,1,0,0,0,1,0
978,3.6,21,52,1979.0,6,128,83000.0,129000.0,103702.0,2,1,0,0,0,0,1,0
184,4.0,14,33,1986.0,9,72,99000.0,145000.0,120001.0,2,1,0,0,0,0,1,0
504,4.2,10,45,1998.0,3,140,120960.0,128640.0,124800.0,3,0,1,0,0,0,1,0
1006,4.1,10,45,2003.0,3,408,70000.0,70000.0,70000.0,3,0,1,0,0,0,1,0
140,4.3,21,57,2011.0,0,313,160000.0,199000.0,179829.0,3,0,1,0,0,0,1,0
756,4.2,14,21,1986.0,0,238,78000.0,124000.0,98352.0,3,1,0,0,0,0,1,0
46,4.3,10,48,2008.0,0,313,268800.0,288000.0,278400.0,3,0,1,0,0,0,1,0
651,3.8,6,71,1986.0,7,41,101000.0,101000.0,101000.0,2,0,1,0,1,0,0,0
72,3.7,10,48,1994.0,9,18,112000.0,112000.0,111600.0,2,0,1,0,0,0,1,0
342,3.3,4,29,1987.0,0,313,103000.0,157000.0,129600.0,2,0,1,0,0,0,1,0
66,3.7,10,48,1994.0,9,345,81000.0,81000.0,81000.0,2,0,1,0,0,1,0,0
430,3.9,10,45,1997.0,7,8,92000.0,125000.0,107096.0,2,1,0,0,0,0,1,0
500,3.8,18,8,1990.0,7,39,84000.0,121000.0,100799.0,2,1,0,0,0,0,1,0
172,3.9,7,41,1869.0,0,41,48000.0,66000.0,56350.0,2,1,0,0,0,0,1,0
855,4.1,11,47,1977.0,7,253,95000.0,136000.0,115350.0,3,0,1,0,0,0,1,0
475,3.9,10,45,1967.0,9,290,142000.0,236000.0,189100.0,2,0,1,0,0,0,1,0
1172,4.2,3,16,1701.0,7,250,88000.0,128000.0,105822.0,3,1,0,0,0,0,1,0
466,4.0,13,12,1986.0,2,179,106000.0,189000.0,141912.0,2,1,0,0,0,0,1,0
1156,3.2,3,16,1986.0,1,353,80000.0,80000.0,79560.0,2,0,1,0,0,0,1,0
148,3.7,3,16,1900.0,7,158,78000.0,106000.0,91234.0,2,1,0,0,0,0,1,0
752,3.2,11,47,1887.0,0,73,71000.0,120000.0,92264.0,2,1,0,0,0,0,1,0
98,4.2,10,18,1976.0,9,93,132000.0,242000.0,186900.0,3,0,1,0,0,0,1,0
1028,3.7,1,69,1993.0,2,370,63000.0,94000.0,77063.0,2,1,0,0,0,0,1,0
1051,3.6,21,42,1938.0,9,46,105000.0,152000.0,126273.0,2,1,0,0,0,0,1,0
600,4.8,24,77,1986.0,0,275,129000.0,177000.0,151062.0,3,1,0,0,0,0,1,0
715,4.0,6,55,1986.0,0,253,75000.0,85000.0,80000.0,2,0,1,0,0,0,1,0
354,3.9,24,77,1986.0,0,18,55603.2,106137.6,80870.4,2,0,1,0,0,0,1,0
464,3.3,24,77,1986.0,0,73,85000.0,117000.0,100130.0,2,1,0,0,0,0,1,0
867,4.2,24,77,1986.0,0,311,170000.0,230000.0,200000.0,3,0,1,0,0,0,1,0
769,2.9,10,68,1986.0,0,313,120000.0,160000.0,140000.0,1,0,1,0,0,0,1,0
374,3.2,18,8,1987.0,8,81,38400.0,38400.0,38400.0,2,0,1,0,0,0,1,0
632,4.4,0,2,1951.0,0,192,110000.0,166000.0,134881.0,3,1,0,0,0,0,1,0
469,4.1,24,77,1986.0,3,200,150000.0,270000.0,210000.0,3,0,1,0,0,0,1,0
473,3.0,16,15,1970.0,5,253,70000.0,75000.0,72500.0,1,0,1,0,0,0,1,0
884,4.3,10,30,1972.0,9,275,129000.0,192000.0,157252.0,3,1,0,0,0,0,1,0
838,4.3,18,8,1986.0,0,313,120000.0,120000.0,120000.0,3,0,1,0,0,0,1,0
162,4.3,0,2,2019.0,0,10,96000.0,136000.0,114433.0,3,1,0,0,0,0,1,0
1073,4.1,6,56,1936.0,9,354,99000.0,153000.0,126277.0,3,0,1,0,0,0,1,0
1204,4.0,10,45,2006.0,3,263,115200.0,119884.8,117542.4,2,0,1,0,0,0,1,0
493,4.2,14,51,1946.0,6,47,81000.0,116000.0,97270.0,3,1,0,0,0,0,1,0
261,4.5,15,1,1986.0,0,246,44000.0,75000.0,57601.0,3,1,0,0,0,0,1,0
499,3.7,13,12,1969.0,7,316,96000.0,163000.0,129298.0,2,0,1,0,0,0,1,0
1048,3.4,10,48,2016.0,0,333,176000.0,395000.0,285500.0,2,0,1,0,0,0,1,0
355,4.9,10,45,1986.0,3,361,101000.0,141000.0,119272.0,3,1,0,0,0,0,1,0
277,4.4,9,70,1986.0,0,36,160000.0,250000.0,205000.0,3,0,1,0,0,0,1,0
1013,3.5,7,41,2002.0,7,303,108000.0,136000.0,122153.0,2,0,1,0,0,0,1,0
193,4.2,24,77,1986.0,0,153,80640.0,86400.0,83520.0,3,0,1,0,0,0,1,0
844,4.4,0,2,2003.0,3,161,80000.0,120000.0,98400.0,3,1,0,0,0,0,1,0
923,3.5,13,12,1986.0,4,18,91000.0,122000.0,105167.0,2,1,0,0,0,0,1,0
551,4.4,10,68,1983.0,9,15,139000.0,182000.0,158990.0,3,1,0,0,0,0,1,0
1176,3.6,14,21,2013.0,0,87,90000.0,150000.0,120000.0,2,0,1,0,0,0,1,0
613,1.0,18,8,2014.0,0,169,75000.0,111000.0,91587.0,0,1,0,0,1,0,0,0
676,3.9,10,48,2004.0,9,222,133000.0,185000.0,159000.0,2,0,1,0,0,0,1,0
1193,3.2,15,10,1972.0,8,253,104000.0,130000.0,117000.0,2,0,1,0,0,0,1,0
486,4.0,10,18,1885.0,9,15,106000.0,138000.0,121016.0,2,1,0,0,0,0,1,0
676,3.9,10,48,2004.0,9,253,97000.0,134000.0,115495.0,2,0,1,0,0,1,0,0
881,3.9,8,44,1968.0,8,225,84000.0,143000.0,109633.0,2,1,0,0,0,0,1,0
683,3.7,10,30,1938.0,7,133,130000.0,200000.0,165000.0,2,0,1,0,0,0,1,0
200,4.3,3,16,1891.0,5,278,87000.0,132000.0,106930.0,3,1,0,0,0,0,1,0
622,4.2,13,12,1961.0,5,218,107000.0,155000.0,128855.0,3,1,0,0,0,0,1,0
263,3.4,14,28,1947.0,5,299,81000.0,118000.0,97442.0,2,1,0,0,0,0,1,0
947,4.0,0,2,2001.0,4,190,97000.0,134000.0,113962.0,2,1,0,0,0,0,1,0
691,3.9,10,68,2010.0,5,313,190000.0,215000.0,202500.0,2,0,1,0,0,0,1,0
147,3.9,18,8,1863.0,9,72,85000.0,113000.0,97814.0,2,1,0,0,0,0,1,0
33,4.3,10,18,1982.0,9,333,135000.0,251000.0,193050.0,3,0,1,1,0,0,0,0
828,3.7,13,53,1969.0,0,385,115000.0,140000.0,127500.0,2,0,1,0,0,0,1,0
216,3.6,5,49,2012.0,0,332,157000.0,197000.0,176035.0,2,1,0,0,0,0,1,0
3,5.0,24,77,1986.0,0,103,800000.0,900000.0,850000.0,3,0,1,0,0,0,1,0
423,3.0,10,45,1986.0,0,395,121000.0,161000.0,139505.0,1,1,0,0,0,0,1,0
560,4.0,5,6,1799.0,9,408,96000.0,137000.0,114298.0,2,1,0,0,0,0,1,0
960,4.0,7,41,1957.0,7,311,95347.2,126336.0,110841.6,2,0,1,0,0,0,1,0
1186,4.0,18,8,1963.0,7,148,85000.0,119000.0,100853.0,2,1,0,0,0,0,1,0
129,3.7,24,77,1986.0,0,78,66000.0,94000.0,78862.0,2,1,0,0,0,0,1,0
1037,4.1,11,47,1853.0,9,144,108000.0,178000.0,142550.0,3,0,1,0,0,0,1,0
163,4.3,13,12,2013.0,0,313,105000.0,120000.0,112500.0,3,0,1,0,0,0,1,0
806,4.1,10,30,2012.0,0,332,173000.0,281000.0,226800.0,3,0,1,0,0,0,1,0
911,3.2,3,59,1986.0,6,345,93000.0,120000.0,106642.0,2,0,1,0,0,0,1,0
618,3.4,20,65,1959.0,0,100,78000.0,113000.0,94082.0,2,1,0,0,0,0,1,0
98,4.2,10,18,1976.0,9,18,116000.0,162000.0,137011.0,3,1,0,0,0,0,1,0
91,4.0,7,41,1986.0,2,127,69000.0,107000.0,85517.0,2,1,0,0,0,0,1,0
520,4.2,10,48,2004.0,7,313,139000.0,201000.0,170000.0,3,0,1,0,0,0,1,0
893,3.7,13,12,1986.0,0,141,84000.0,116000.0,98796.0,2,1,0,0,0,0,1,0
879,3.7,15,1,1981.0,0,350,77000.0,122000.0,96980.0,2,1,0,0,0,0,1,0
9,3.8,10,45,1990.0,4,138,70000.0,80000.0,75000.0,2,0,1,0,0,0,1,0
403,3.7,24,77,1986.0,0,313,150000.0,300000.0,225000.0,2,0,1,0,0,0,1,0
69,3.8,10,48,2006.0,9,340,112000.0,112000.0,111600.0,2,0,1,0,0,0,1,0
328,3.9,21,5,1960.0,7,344,107000.0,146000.0,124742.0,2,1,0,0,0,0,1,0
422,4.1,13,12,1979.0,7,167,96000.0,131000.0,113250.0,3,0,1,0,0,0,1,0
247,3.6,5,6,1828.0,8,405,116000.0,156000.0,134169.0,2,1,0,0,0,0,1,0
118,4.0,10,68,2002.0,0,18,120000.0,167000.0,141718.0,2,1,0,0,0,0,1,0
370,4.1,7,41,2015.0,0,313,152000.0,172000.0,162000.0,3,0,1,0,0,0,1,0
344,4.3,13,12,1972.0,5,159,53000.0,73000.0,62609.0,3,1,0,0,0,0,1,0
949,3.6,10,45,2008.0,4,313,90000.0,150000.0,120000.0,2,0,1,0,0,0,1,0
1118,3.7,5,49,1975.0,0,209,107000.0,143000.0,123707.0,2,1,0,0,0,0,1,0
1142,4.4,5,6,1957.0,4,270,94000.0,141000.0,117660.0,3,0,1,0,0,0,1,0
238,3.5,7,41,1970.0,6,254,107000.0,145000.0,124541.0,2,1,0,0,0,0,1,0
1071,3.7,6,56,1930.0,0,395,79000.0,122000.0,100526.0,2,0,1,0,0,0,1,0
337,4.3,5,0,1972.0,4,128,72000.0,112000.0,90082.0,3,1,0,0,0,0,1,0
203,4.1,5,49,1931.0,7,200,167000.0,266000.0,216517.0,3,0,1,0,0,0,1,0
80,4.2,18,8,1980.0,9,395,102000.0,132000.0,116842.0,3,0,1,0,0,0,1,0
132,3.6,18,8,1931.0,9,98,112000.0,154000.0,133000.0,2,0,1,0,0,0,1,0
166,3.6,24,77,1986.0,1,313,105000.0,125000.0,115000.0,2,0,1,0,0,0,1,0
737,3.9,24,77,1986.0,0,56,113000.0,169000.0,141000.0,2,0,1,0,0,0,1,0
253,4.7,10,30,1998.0,0,29,84000.0,120000.0,102000.0,3,0,1,0,0,0,1,0
954,4.0,24,77,1986.0,0,395,101000.0,160000.0,127152.0,2,1,0,0,0,0,1,0
233,4.0,20,65,1946.0,8,15,119000.0,155000.0,135770.0,2,1,0,0,0,0,1,0
1055,4.9,10,45,2021.0,2,200,140000.0,160000.0,150000.0,3,0,1,0,0,0,1,0
97,3.6,10,48,2012.0,0,275,167000.0,266000.0,216500.0,2,0,1,0,0,0,1,0
1048,3.4,10,48,2016.0,0,345,153000.0,332000.0,242500.0,2,0,1,0,0,0,1,0
444,2.7,10,48,2014.0,0,313,200000.0,220000.0,210000.0,1,0,1,0,0,0,1,0
463,3.6,0,2,2011.0,9,125,90000.0,142000.0,112785.0,2,1,0,0,0,0,1,0
236,3.5,4,29,1980.0,0,158,75000.0,108000.0,90222.0,2,1,0,0,0,0,1,0
333,3.9,24,77,1986.0,0,8,50000.0,100000.0,75000.0,2,0,1,0,0,0,1,0
65,4.8,10,45,2002.0,3,151,98000.0,136000.0,115432.0,3,1,0,0,0,0,1,0
971,4.3,21,81,1986.0,6,328,130000.0,200000.0,165000.0,3,0,1,0,0,0,1,0
118,4.0,10,68,2002.0,0,332,156000.0,207000.0,179572.0,2,1,0,0,0,0,1,0
886,4.4,1,24,1986.0,0,313,75000.0,90000.0,82500.0,3,0,1,0,0,0,1,0
170,4.2,13,12,1914.0,8,260,73000.0,166000.0,119500.0,3,0,1,0,0,0,1,0
714,3.0,7,41,1964.0,5,253,125000.0,125000.0,125000.0,1,0,1,0,0,0,1,0
20,3.6,10,18,1989.0,9,373,96000.0,144000.0,117379.0,2,1,0,0,0,0,1,0
13,3.6,24,77,1986.0,0,313,134400.0,153600.0,144000.0,2,0,1,0,0,0,1,0
1031,3.7,13,12,2002.0,3,16,81000.0,134000.0,104134.0,2,1,0,0,0,0,1,0
1132,3.6,24,77,1986.0,0,385,110000.0,135000.0,122500.0,2,0,1,0,0,0,1,0
1033,5.0,24,77,1986.0,1,218,107000.0,147000.0,125279.0,3,1,0,0,0,0,1,0
49,4.7,24,77,1986.0,0,10,165000.0,165000.0,165000.0,3,0,1,0,0,0,1,0
1030,3.8,24,77,1986.0,0,329,70000.0,100000.0,85000.0,2,0,1,0,0,0,1,0
1137,4.7,24,77,1986.0,0,66,82000.0,117000.0,98065.0,3,1,0,0,0,0,1,0
1108,3.5,24,77,1986.0,0,278,75000.0,100000.0,87500.0,2,0,1,0,0,0,1,0
1008,4.0,24,77,1986.0,0,313,96000.0,96000.0,96000.0,2,0,1,0,1,0,0,0
938,4.9,0,2,2000.0,3,108,82000.0,136000.0,105678.0,3,1,0,0,0,0,1,0
260,3.9,24,77,1986.0,0,151,70000.0,90000.0,80000.0,2,0,1,0,0,0,1,0
495,3.6,24,77,1986.0,0,313,100000.0,150000.0,125000.0,2,0,1,0,0,0,1,0
1023,3.8,24,77,1986.0,0,51,130000.0,180000.0,155000.0,2,0,1,0,0,0,1,0
1003,3.5,7,41,1986.0,0,385,100000.0,130000.0,115000.0,2,0,1,0,1,0,0,0
539,3.6,24,77,1986.0,0,385,75000.0,120000.0,97500.0,2,0,1,0,0,0,1,0
161,3.6,10,18,1986.0,0,313,120000.0,135000.0,127500.0,2,0,1,0,0,0,1,0
695,3.9,10,30,1986.0,7,15,90000.0,123000.0,105247.0,2,1,0,0,0,0,1,0
137,3.4,14,51,1914.0,7,230,80000.0,108000.0,92869.0,2,1,0,0,0,0,1,0
858,3.4,10,18,1993.0,0,18,99000.0,142000.0,118544.0,2,1,0,0,0,0,1,0
14,3.6,24,77,1986.0,0,313,134400.0,153600.0,144000.0,2,0,1,0,0,0,1,0
198,3.4,1,35,1937.0,8,185,105000.0,152000.0,126174.0,2,1,0,0,0,0,1,0
681,3.6,24,77,1986.0,0,266,90000.0,100000.0,95000.0,2,0,1,0,0,0,1,0
126,3.2,5,6,2012.0,0,73,101000.0,148000.0,122087.0,2,1,0,0,0,0,1,0
240,4.1,24,77,1986.0,0,318,96000.0,105600.0,100800.0,3,0,1,0,1,0,0,0
195,4.7,24,77,1986.0,0,125,88000.0,123000.0,104115.0,3,1,0,0,0,0,1,0
366,3.7,5,49,1986.0,7,327,75000.0,95000.0,85000.0,2,0,1,0,1,0,0,0
736,3.9,5,49,1857.0,9,385,75000.0,75000.0,75180.0,2,0,1,0,1,0,0,0
780,3.3,3,27,1986.0,0,385,172000.0,172000.0,172000.0,2,0,1,0,0,0,1,0
1042,4.1,15,61,1877.0,0,395,98000.0,136000.0,115373.0,3,1,0,0,0,0,1,0
508,3.9,7,41,1984.0,4,184,75000.0,85000.0,80000.0,2,0,1,0,1,0,0,0
731,3.9,14,76,1986.0,8,132,101000.0,139000.0,118568.0,2,1,0,0,0,0,1,0
133,4.2,18,8,1885.0,9,319,97000.0,136000.0,114888.0,3,1,0,0,0,0,1,0
916,4.9,24,77,1986.0,0,313,86400.0,105600.0,96000.0,3,0,1,1,0,0,0,0
1044,3.6,18,8,1902.0,9,325,87000.0,115000.0,99807.0,2,1,0,0,0,0,1,0
998,3.1,14,28,1987.0,9,333,150000.0,230000.0,190000.0,2,0,1,0,0,0,1,0
1158,3.5,2,19,2020.0,7,259,79000.0,117000.0,95676.0,2,1,0,0,0,0,1,0
280,4.1,10,45,2008.0,0,41,105600.0,124800.0,115200.0,3,0,1,0,0,0,1,0
311,3.6,7,41,2017.0,0,253,150000.0,170000.0,160000.0,2,0,1,0,1,0,0,0
239,3.7,11,47,1792.0,9,171,99000.0,132000.0,114211.0,2,1,0,0,0,0,1,0
595,4.1,24,77,1986.0,0,171,125000.0,135000.0,130000.0,3,0,1,0,0,0,1,0
30,5.0,10,45,2022.0,3,316,82000.0,123000.0,100654.0,3,1,0,0,0,0,1,0
730,3.9,24,77,1986.0,0,318,100000.0,120000.0,110000.0,2,0,1,0,0,0,1,0
437,5.0,24,77,1986.0,0,332,120000.0,160000.0,140000.0,3,0,1,0,1,0,0,0
196,3.1,7,41,1963.0,9,41,76000.0,155000.0,115103.0,2,0,1,0,0,0,1,0
646,4.0,11,46,1871.0,9,253,108000.0,163000.0,135403.0,2,0,1,0,0,0,1,0
146,4.4,0,2,1998.0,4,158,88000.0,138000.0,110211.0,3,1,0,0,0,0,1,0
71,3.7,10,48,1994.0,9,345,112000.0,112000.0,111600.0,2,0,1,0,0,0,1,0
1123,4.2,10,45,2010.0,0,168,76000.0,109000.0,91391.0,3,1,0,0,0,0,1,0
1131,2.5,16,15,1986.0,3,385,80000.0,92000.0,86000.0,1,0,1,0,0,0,1,0
647,4.1,14,21,1963.0,7,94,82000.0,112000.0,95867.0,3,1,0,0,1,0,0,0
447,3.1,10,45,1986.0,0,17,110000.0,130000.0,120000.0,2,0,1,0,0,0,1,0
537,3.6,24,77,1986.0,0,313,115200.0,124800.0,120000.0,2,0,1,0,0,0,1,0
968,4.9,10,45,2011.0,0,389,90000.0,125000.0,106389.0,3,1,0,0,0,0,1,0
131,3.6,13,64,2002.0,5,322,90000.0,132000.0,109460.0,2,1,0,0,0,0,1,0
657,4.7,16,37,1986.0,3,175,70000.0,105000.0,85745.0,3,1,0,0,0,0,1,0
803,3.9,10,48,2010.0,5,332,148000.0,198000.0,171470.0,2,1,0,0,0,0,1,0
981,5.0,10,30,2018.0,0,41,109000.0,155000.0,130186.0,3,1,0,0,0,0,1,0
154,4.1,24,77,1986.0,0,73,86000.0,124000.0,103389.0,3,1,0,0,0,0,1,0
582,3.0,24,77,1986.0,0,318,80000.0,114000.0,95488.0,1,1,0,0,0,0,1,0
465,4.1,24,77,1986.0,0,73,85000.0,117000.0,100130.0,3,1,0,0,0,0,1,0
910,3.6,7,41,1907.0,7,345,123000.0,185000.0,153868.0,2,0,1,0,0,0,1,0
164,4.3,13,12,2013.0,0,313,105000.0,120000.0,112500.0,3,0,1,0,0,0,1,0
696,4.2,10,30,1986.0,2,15,92000.0,126000.0,107593.0,3,1,0,0,0,0,1,0
837,3.9,10,18,1986.0,3,395,99000.0,143000.0,119142.0,2,1,0,0,0,0,1,0
551,4.4,10,68,1983.0,9,331,147000.0,193000.0,168544.0,3,1,0,0,0,0,1,0
581,3.4,14,33,2018.0,9,134,102000.0,135000.0,116999.0,2,1,0,0,0,0,1,0
662,3.8,10,18,1987.0,9,313,107000.0,176000.0,141960.0,2,0,1,0,0,0,1,0
346,4.0,0,2,1969.0,5,114,113000.0,167000.0,137143.0,2,1,0,0,0,0,1,0
861,4.5,10,48,2008.0,0,150,200000.0,200000.0,200000.0,3,0,1,0,0,0,1,0
698,3.9,10,30,2003.0,6,384,120000.0,183000.0,148077.0,2,1,0,0,0,0,1,0
573,4.2,18,8,1887.0,9,308,95000.0,95000.0,95000.0,3,0,1,0,0,0,1,0
130,3.7,24,77,1986.0,0,78,66000.0,94000.0,78862.0,2,1,0,0,0,0,1,0
1043,3.7,24,77,1986.0,0,125,85000.0,118000.0,100304.0,2,1,0,0,0,0,1,0
628,4.0,10,30,2007.0,3,78,74000.0,113000.0,91494.0,2,1,0,0,0,0,1,0
1060,3.8,7,41,2017.0,0,332,135000.0,186000.0,158517.0,2,1,0,0,0,0,1,0
950,3.5,24,77,1986.0,0,18,70000.0,120000.0,95000.0,2,0,1,0,0,0,1,0
260,4.7,24,77,1986.0,0,151,70000.0,90000.0,80000.0,3,0,1,0,0,0,1,0
10,3.8,10,45,1990.0,4,138,70000.0,80000.0,75000.0,2,0,1,0,0,0,1,0
1087,4.0,8,44,1987.0,7,274,92000.0,131000.0,109838.0,2,1,0,0,0,0,1,0
756,4.2,14,21,1986.0,0,238,78000.0,124000.0,98463.0,3,1,0,0,0,0,1,0
170,4.2,13,12,1914.0,8,348,73000.0,166000.0,119500.0,3,0,1,0,0,0,1,0
392,3.6,5,6,1913.0,5,77,83000.0,120000.0,99970.0,2,1,0,0,0,0,1,0
217,3.9,10,18,2013.0,0,332,101000.0,168000.0,129992.0,2,1,0,0,0,0,1,0
1063,3.8,6,56,1775.0,0,158,74000.0,136000.0,104974.0,2,0,1,0,0,0,1,0
317,4.2,23,3,1928.0,9,15,71000.0,109000.0,88102.0,3,1,0,0,0,0,1,0
1097,4.2,3,16,1853.0,7,119,97000.0,110000.0,103500.0,3,0,1,0,0,0,1,0
412,3.1,24,77,1986.0,0,290,96000.0,96000.0,96000.0,2,0,1,0,0,0,1,0
990,4.7,24,77,1986.0,0,19,90000.0,143000.0,113066.0,3,1,0,0,0,0,1,0
285,3.7,14,28,1851.0,9,374,102000.0,145000.0,121754.0,2,1,0,0,0,0,1,0
195,3.7,24,77,1986.0,0,125,75000.0,112000.0,91732.0,2,1,0,0,0,0,1,0
846,4.4,0,2,2013.0,3,372,93000.0,131000.0,110170.0,3,1,0,0,0,0,1,0
240,4.0,24,77,1986.0,0,313,96000.0,101760.0,98880.0,2,0,1,0,1,0,0,0
1131,2.5,16,15,1986.0,3,385,80000.0,92000.0,86000.0,1,0,1,0,0,0,1,0
535,3.4,20,65,2018.0,0,15,110000.0,147000.0,127480.0,2,1,0,0,0,0,1,0
325,3.9,10,45,2012.0,5,313,245760.0,245760.0,245760.0,2,0,1,1,0,0,0,0
872,3.3,24,77,1986.0,0,313,100000.0,125000.0,112500.0,2,0,1,0,0,0,1,0
638,4.9,15,1,1986.0,3,316,82000.0,114000.0,96614.0,3,1,0,0,0,0,1,0
